_time,_value,instance_id
28/03/2024 13:15,4.421631865,
28/03/2024 13:20,4.317463326,
28/03/2024 13:25,4.427029126,
28/03/2024 13:30,4.259525848,
28/03/2024 13:35,4.408470425,
28/03/2024 13:40,4.398782673,
28/03/2024 13:45,4.409431277,
28/03/2024 13:50,4.370130227,
28/03/2024 13:55,4.354216442,
28/03/2024 14:00,4.409489884,
28/03/2024 14:05,4.608706163,
28/03/2024 14:10,4.48963557,
28/03/2024 14:15,4.403144517,
28/03/2024 14:20,4.382526992,
28/03/2024 14:25,4.617961444,
28/03/2024 14:30,4.941478474,
28/03/2024 14:35,4.845896984,
28/03/2024 14:40,4.365721887,
28/03/2024 14:45,4.313367297,
28/03/2024 14:50,4.266603275,
28/03/2024 14:55,4.422506544,
28/03/2024 15:00,4.438460321,
28/03/2024 15:05,4.472657392,
28/03/2024 15:10,4.432861864,
28/03/2024 15:15,4.400974006,
28/03/2024 15:20,4.308309344,
28/03/2024 15:25,4.345923657,
28/03/2024 15:30,4.278076167,
28/03/2024 15:35,4.339756628,
28/03/2024 15:40,4.848899203,
28/03/2024 15:45,4.414997829,
28/03/2024 15:50,4.393901921,
28/03/2024 15:55,4.391189903,
28/03/2024 16:00,4.41574115,
28/03/2024 16:05,4.349071501,
28/03/2024 16:10,4.302579186,
28/03/2024 16:15,4.356678918,
28/03/2024 16:20,4.317274193,
28/03/2024 16:25,4.383623339,
28/03/2024 16:30,4.433401137,
28/03/2024 16:35,4.389166751,
28/03/2024 16:40,4.517530152,
28/03/2024 16:45,4.452200003,
28/03/2024 16:50,4.284343047,
28/03/2024 16:55,4.334114928,
28/03/2024 17:00,4.348767129,
28/03/2024 17:05,4.401690209,
28/03/2024 17:10,4.395469151,
28/03/2024 17:15,4.402714777,
28/03/2024 17:20,4.360477481,
28/03/2024 17:25,4.38348957,
28/03/2024 17:30,4.569539383,
28/03/2024 17:35,4.34893359,
28/03/2024 17:40,4.375498295,
28/03/2024 17:45,4.36352458,
28/03/2024 17:50,4.310729694,
28/03/2024 17:55,4.375196726,
28/03/2024 18:00,4.427174064,
28/03/2024 18:05,4.424839617,
28/03/2024 18:10,4.384755528,
28/03/2024 18:15,4.225699681,
28/03/2024 18:20,4.306864674,
28/03/2024 18:25,4.429050579,
28/03/2024 18:30,4.375035267,
28/03/2024 18:35,4.256714698,
28/03/2024 18:40,4.423764054,
28/03/2024 18:45,4.386694903,
28/03/2024 18:50,4.344189934,
28/03/2024 18:55,4.320970614,
28/03/2024 19:00,4.360693377,
28/03/2024 19:05,4.312601194,
28/03/2024 19:10,4.38740002,
28/03/2024 19:15,4.38702749,
28/03/2024 19:20,4.369546409,
28/03/2024 19:25,4.31719517,
28/03/2024 19:30,4.377066056,
28/03/2024 19:35,4.24822002,
28/03/2024 19:40,4.375694263,
28/03/2024 19:45,4.33364853,
28/03/2024 19:50,4.302006402,
28/03/2024 19:55,4.452787686,
28/03/2024 20:00,4.400725104,
28/03/2024 20:05,4.387874078,
28/03/2024 20:10,4.278354908,
28/03/2024 20:15,4.239819133,
28/03/2024 20:20,4.435603006,
28/03/2024 20:25,4.378915914,
28/03/2024 20:30,4.406487526,
28/03/2024 20:35,4.293495271,
28/03/2024 20:40,4.388304396,
28/03/2024 20:45,4.385097284,
28/03/2024 20:50,4.378285309,
28/03/2024 20:55,4.197724111,
28/03/2024 21:00,4.378205803,
28/03/2024 21:05,4.390631253,
28/03/2024 21:10,4.372373377,
28/03/2024 21:15,4.345174736,
28/03/2024 21:20,4.28728624,
28/03/2024 21:25,4.377120702,
28/03/2024 21:30,4.342717051,
28/03/2024 21:35,4.231027505,
28/03/2024 21:40,4.336820264,
28/03/2024 21:45,4.371710615,
28/03/2024 21:50,4.37984595,
28/03/2024 21:55,4.382194735,
28/03/2024 22:00,4.417735547,
28/03/2024 22:05,4.26623937,
28/03/2024 22:10,4.373205771,
28/03/2024 22:15,4.300085955,
28/03/2024 22:20,4.260403881,
28/03/2024 22:25,4.785192771,
28/03/2024 22:30,4.368784162,
28/03/2024 22:35,4.402952917,
28/03/2024 22:40,4.414825073,
28/03/2024 22:45,4.338468171,
28/03/2024 22:50,4.710998859,
28/03/2024 22:55,4.317613572,
28/03/2024 23:00,4.284169343,
28/03/2024 23:05,4.358813885,
28/03/2024 23:10,4.404849004,
28/03/2024 23:15,4.373940705,
28/03/2024 23:20,4.400622763,
28/03/2024 23:25,4.378591003,
28/03/2024 23:30,4.322953803,
28/03/2024 23:35,4.265228897,
28/03/2024 23:40,4.320220507,
28/03/2024 23:45,4.306827276,
28/03/2024 23:50,4.292134449,
28/03/2024 23:55,4.413276769,
29/03/2024 0:00,4.367269437,
29/03/2024 0:05,4.383715893,
29/03/2024 0:10,4.372190269,
29/03/2024 0:15,4.366786281,
29/03/2024 0:20,4.207405432,
29/03/2024 0:25,4.314814275,
29/03/2024 0:30,4.334290149,
29/03/2024 0:35,4.286574712,
29/03/2024 0:40,4.375754646,
29/03/2024 0:45,4.372077186,
29/03/2024 0:50,4.419509736,
29/03/2024 0:55,4.370618004,
29/03/2024 1:00,4.40489225,
29/03/2024 1:05,4.196050737,
29/03/2024 1:10,4.393885172,
29/03/2024 1:15,4.263574479,
29/03/2024 1:20,4.34094146,
29/03/2024 1:25,4.383833358,
29/03/2024 1:30,4.37731171,
29/03/2024 1:35,4.343026293,
29/03/2024 1:40,4.320137924,
29/03/2024 1:45,4.319043542,
29/03/2024 1:50,4.271687251,
29/03/2024 1:55,4.324993905,
29/03/2024 2:00,4.366494509,
29/03/2024 2:05,4.328334698,
29/03/2024 2:10,4.412758231,
29/03/2024 2:15,4.464823193,
29/03/2024 2:20,4.392840978,
29/03/2024 2:25,4.42694115,
29/03/2024 2:30,4.395528395,
29/03/2024 2:35,4.459413089,
29/03/2024 2:40,4.401598667,
29/03/2024 2:45,4.440021948,
29/03/2024 2:50,4.442755415,
29/03/2024 2:55,4.467309739,
29/03/2024 3:00,4.447757674,
29/03/2024 3:05,4.474555349,
29/03/2024 3:10,4.475333869,
29/03/2024 3:15,4.480572515,
29/03/2024 3:20,4.473952755,
29/03/2024 3:25,4.446428149,
29/03/2024 3:30,4.490849324,
29/03/2024 3:35,4.506918819,
29/03/2024 3:40,4.428084432,
29/03/2024 3:45,4.471654658,
29/03/2024 3:50,4.668149009,
29/03/2024 3:55,4.462602152,
29/03/2024 4:00,4.486694693,
29/03/2024 4:05,4.491402148,
29/03/2024 4:10,4.396749234,
29/03/2024 4:15,4.392896307,
29/03/2024 4:20,4.342581779,
29/03/2024 4:25,4.404774776,
29/03/2024 4:30,4.445503795,
29/03/2024 4:35,4.424646447,
29/03/2024 4:40,4.454485788,
29/03/2024 4:45,4.439897195,
29/03/2024 4:50,4.480080911,
29/03/2024 4:55,4.412898642,
29/03/2024 5:00,4.305512365,
29/03/2024 5:05,4.414905556,
29/03/2024 5:10,4.346011047,
29/03/2024 5:15,4.423987517,
29/03/2024 5:20,4.45068504,
29/03/2024 5:25,4.441632958,
29/03/2024 5:30,4.453340457,
29/03/2024 5:35,4.474301056,
29/03/2024 5:40,4.497910677,
29/03/2024 5:45,4.400437814,
29/03/2024 5:50,4.343790581,
29/03/2024 5:55,4.383563157,
29/03/2024 6:00,4.45486272,
29/03/2024 6:05,4.449447554,
29/03/2024 6:10,4.529404848,
29/03/2024 6:15,4.39067901,
29/03/2024 6:20,4.485284254,
29/03/2024 6:25,4.385494515,
29/03/2024 6:30,4.38401792,
29/03/2024 6:35,4.408417015,
29/03/2024 6:40,4.361952453,
29/03/2024 6:45,4.488480326,
29/03/2024 6:50,4.479748335,
29/03/2024 6:55,4.494555393,
29/03/2024 7:00,4.620650082,
29/03/2024 7:05,4.556289885,
29/03/2024 7:10,4.370497069,
29/03/2024 7:15,4.487824967,
29/03/2024 7:20,4.576004468,
29/03/2024 7:25,4.448374717,
29/03/2024 7:30,4.479041287,
29/03/2024 7:35,4.405619574,
29/03/2024 7:40,5.149362391,
29/03/2024 7:45,5.495057886,
29/03/2024 7:50,4.685166328,
29/03/2024 7:55,4.739105354,
29/03/2024 8:00,4.647300116,
29/03/2024 8:05,4.521171711,
29/03/2024 8:10,4.750015,
29/03/2024 8:15,4.345052541,
29/03/2024 8:20,4.40325873,
29/03/2024 8:25,4.439016083,
29/03/2024 8:30,4.399463731,
29/03/2024 8:35,4.359172123,
29/03/2024 8:40,4.396925232,
29/03/2024 8:45,4.322744031,
29/03/2024 8:50,4.29818447,
29/03/2024 8:55,4.477870984,
29/03/2024 9:00,4.436231495,
29/03/2024 9:05,4.537803012,
29/03/2024 9:10,4.493891822,
29/03/2024 9:15,4.549904781,
29/03/2024 9:20,4.494403291,
29/03/2024 9:25,4.442865731,
29/03/2024 9:30,4.393953643,
29/03/2024 9:35,4.357656477,
29/03/2024 9:40,4.434560167,
29/03/2024 9:45,4.44345018,
29/03/2024 9:50,4.448133055,
29/03/2024 9:55,4.487332347,
29/03/2024 10:00,4.504172315,
29/03/2024 10:05,4.492474069,
29/03/2024 10:10,4.670674239,
29/03/2024 10:15,4.421626109,
29/03/2024 10:20,4.570472737,
29/03/2024 10:25,4.54183729,
29/03/2024 10:30,4.50886888,
29/03/2024 10:35,4.380773695,
29/03/2024 10:40,4.747628517,
29/03/2024 10:45,5.874274567,
29/03/2024 10:50,4.882503766,
29/03/2024 10:55,4.64553943,
29/03/2024 11:00,4.513878707,
29/03/2024 11:05,4.511638498,
29/03/2024 11:10,4.508916642,
29/03/2024 11:15,4.52916138,
29/03/2024 11:20,4.475606361,
29/03/2024 11:25,4.498233066,
29/03/2024 11:30,4.528658135,
29/03/2024 11:35,4.521042003,
29/03/2024 11:40,4.390577009,
29/03/2024 11:45,4.442615517,
29/03/2024 11:50,4.413418415,
29/03/2024 11:55,4.427302056,
29/03/2024 12:00,4.648406852,
29/03/2024 12:05,4.573160659,
29/03/2024 12:10,4.578291764,
29/03/2024 12:15,4.417060969,
29/03/2024 12:20,4.423259603,
29/03/2024 12:25,4.451869248,
29/03/2024 12:30,4.408301656,
29/03/2024 12:35,4.417595905,
29/03/2024 12:40,4.367465111,
29/03/2024 12:45,4.431017438,
29/03/2024 12:50,4.467735983,
29/03/2024 12:55,4.453278697,
29/03/2024 13:00,4.390959885,
29/03/2024 13:05,4.383576224,
29/03/2024 13:10,4.393900417,
29/03/2024 13:15,4.369922672,
29/03/2024 13:20,4.326750011,
29/03/2024 13:25,4.398089383,
29/03/2024 13:30,4.412577092,
29/03/2024 13:35,4.380990745,
29/03/2024 13:40,4.377833306,
29/03/2024 13:45,4.398515549,
29/03/2024 13:50,4.421518445,
29/03/2024 13:55,4.353742802,
29/03/2024 14:00,4.295741461,
29/03/2024 14:05,4.398088043,
29/03/2024 14:10,4.375836089,
29/03/2024 14:15,4.448802884,
29/03/2024 14:20,4.347896055,
29/03/2024 14:25,4.448296544,
29/03/2024 14:30,4.399591545,
29/03/2024 14:35,4.433814444,
29/03/2024 14:40,4.370813035,
29/03/2024 14:45,4.306961398,
29/03/2024 14:50,4.41115017,
29/03/2024 14:55,4.336981459,
29/03/2024 15:00,4.454011553,
29/03/2024 15:05,4.461420715,
29/03/2024 15:10,4.43796031,
29/03/2024 15:15,4.419584929,
29/03/2024 15:20,4.448875583,
29/03/2024 15:25,4.458403432,
29/03/2024 15:30,4.30834309,
29/03/2024 15:35,4.376432575,
29/03/2024 15:40,4.374998064,
29/03/2024 15:45,4.491883701,
29/03/2024 15:50,4.451187924,
29/03/2024 15:55,4.410932053,
29/03/2024 16:00,4.526178286,
29/03/2024 16:05,4.543330307,
29/03/2024 16:10,4.374518899,
29/03/2024 16:15,4.436784166,
29/03/2024 16:20,4.391121455,
29/03/2024 16:25,4.389507939,
29/03/2024 16:30,4.510510577,
29/03/2024 16:35,4.460636458,
29/03/2024 16:40,4.435981399,
29/03/2024 16:45,4.405484469,
29/03/2024 16:50,4.382823006,
29/03/2024 16:55,4.393053444,
29/03/2024 17:00,4.361345204,
29/03/2024 17:05,4.458120329,
29/03/2024 17:10,4.395642672,
29/03/2024 17:15,4.386823961,
29/03/2024 17:20,4.417737087,
29/03/2024 17:25,4.429262537,
29/03/2024 17:30,4.38289468,
29/03/2024 17:35,4.413863639,
29/03/2024 17:40,4.392448925,
29/03/2024 17:45,4.322315584,
29/03/2024 17:50,4.440362732,
29/03/2024 17:55,4.354100188,
29/03/2024 18:00,4.384663643,
29/03/2024 18:05,4.456890852,
29/03/2024 18:10,4.422612543,
29/03/2024 18:15,4.383272172,
29/03/2024 18:20,4.399715923,
29/03/2024 18:25,4.399232392,
29/03/2024 18:30,4.34449199,
29/03/2024 18:35,4.463289287,
29/03/2024 18:40,4.391612643,
29/03/2024 18:45,4.337891935,
29/03/2024 18:50,4.464681041,
29/03/2024 18:55,4.324332204,
29/03/2024 19:00,4.430344537,
29/03/2024 19:05,4.360996708,
29/03/2024 19:10,4.433879013,
29/03/2024 19:15,4.300934104,
29/03/2024 19:20,4.429943886,
29/03/2024 19:25,4.407655718,
29/03/2024 19:30,4.371617169,
29/03/2024 19:35,4.424385518,
29/03/2024 19:40,4.391913868,
29/03/2024 19:45,4.36968099,
29/03/2024 19:50,4.434113283,
29/03/2024 19:55,4.389306732,
29/03/2024 20:00,4.364815228,
29/03/2024 20:05,4.467902044,
29/03/2024 20:10,4.441245045,
29/03/2024 20:15,4.374200475,
29/03/2024 20:20,4.363981861,
29/03/2024 20:25,4.360171258,
29/03/2024 20:30,4.451122376,
29/03/2024 20:35,4.460774878,
29/03/2024 20:40,4.435179226,
29/03/2024 20:45,4.351583585,
29/03/2024 20:50,4.434392116,
29/03/2024 20:55,4.440777818,
29/03/2024 21:00,4.35104135,
29/03/2024 21:05,4.301164203,
29/03/2024 21:10,4.486305231,
29/03/2024 21:15,4.41358678,
29/03/2024 21:20,4.470168995,
29/03/2024 21:25,4.389739632,
29/03/2024 21:30,4.351781579,
29/03/2024 21:35,4.413357954,
29/03/2024 21:40,4.425015619,
29/03/2024 21:45,4.24108051,
29/03/2024 21:50,4.463431732,
29/03/2024 21:55,4.47169602,
29/03/2024 22:00,4.431097438,
29/03/2024 22:05,4.441987207,
29/03/2024 22:10,4.484648951,
29/03/2024 22:15,4.349866549,
29/03/2024 22:20,4.386095741,
29/03/2024 22:25,4.724010643,
29/03/2024 22:30,4.357211073,
29/03/2024 22:35,4.372053035,
29/03/2024 22:40,4.460811929,
29/03/2024 22:45,4.403807353,
29/03/2024 22:50,4.813025149,
29/03/2024 22:55,4.383329767,
29/03/2024 23:00,4.368230038,
29/03/2024 23:05,4.320577388,
29/03/2024 23:10,4.3881788,
29/03/2024 23:15,4.354161487,
29/03/2024 23:20,4.297701784,
29/03/2024 23:25,4.419877307,
29/03/2024 23:30,4.450116986,
29/03/2024 23:35,4.437853713,
29/03/2024 23:40,4.387002335,
29/03/2024 23:45,4.228477689,
29/03/2024 23:50,4.337743344,
29/03/2024 23:55,4.379017689,
30/03/2024 0:00,4.423905169,
30/03/2024 0:05,4.364833288,
30/03/2024 0:10,4.396591477,
30/03/2024 0:15,4.417406525,
30/03/2024 0:20,4.404466775,
30/03/2024 0:25,4.371189574,
30/03/2024 0:30,4.273395759,
30/03/2024 0:35,4.382105389,
30/03/2024 0:40,4.439004771,
30/03/2024 0:45,4.347882143,
30/03/2024 0:50,4.350813053,
30/03/2024 0:55,4.454609513,
30/03/2024 1:00,4.525476754,
30/03/2024 1:05,4.420042733,
30/03/2024 1:10,4.376417473,
30/03/2024 1:15,4.325249521,
30/03/2024 1:20,4.34607258,
30/03/2024 1:25,4.451583463,
30/03/2024 1:30,4.334011051,
30/03/2024 1:35,4.386739044,
30/03/2024 1:40,4.433917879,
30/03/2024 1:45,4.415823419,
30/03/2024 1:50,4.30511891,
30/03/2024 1:55,4.329404144,
30/03/2024 2:00,4.411106552,
30/03/2024 2:05,4.313355807,
30/03/2024 2:10,4.406558352,
30/03/2024 2:15,4.352343803,
30/03/2024 2:20,4.368846297,
30/03/2024 2:25,4.412268173,
30/03/2024 2:30,4.387365268,
30/03/2024 2:35,4.359541311,
30/03/2024 2:40,4.44706839,
30/03/2024 2:45,4.377783951,
30/03/2024 2:50,4.373274486,
30/03/2024 2:55,4.382795776,
30/03/2024 3:00,4.405991393,
30/03/2024 3:05,4.355656326,
30/03/2024 3:10,4.369464413,
30/03/2024 3:15,4.335571836,
30/03/2024 3:20,4.45429368,
30/03/2024 3:25,4.406072485,
30/03/2024 3:30,4.406626761,
30/03/2024 3:35,4.318364881,
30/03/2024 3:40,4.395672623,
30/03/2024 3:45,4.430620263,
30/03/2024 3:50,4.605886732,
30/03/2024 3:55,4.350851161,
30/03/2024 4:00,4.54506669,
30/03/2024 4:05,4.654467994,
30/03/2024 4:10,4.596102145,
30/03/2024 4:15,4.603169452,
30/03/2024 4:20,4.524583154,
30/03/2024 4:25,4.524047415,
30/03/2024 4:30,4.517255992,
30/03/2024 4:35,4.377374665,
30/03/2024 4:40,4.445094168,
30/03/2024 4:45,4.52851217,
30/03/2024 4:50,4.506514905,
30/03/2024 4:55,4.472450543,
30/03/2024 5:00,4.5770669,
30/03/2024 5:05,4.488920977,
30/03/2024 5:10,4.372436465,
30/03/2024 5:15,4.364924564,
30/03/2024 5:20,4.458278439,
30/03/2024 5:25,4.374034084,
30/03/2024 5:30,4.485484922,
30/03/2024 5:35,4.477674965,
30/03/2024 5:40,4.496732433,
30/03/2024 5:45,4.486954573,
30/03/2024 5:50,4.455082696,
30/03/2024 5:55,4.278995131,
30/03/2024 6:00,4.460567516,
30/03/2024 6:05,4.478778734,
30/03/2024 6:10,4.418554022,
30/03/2024 6:15,4.499358857,
30/03/2024 6:20,4.458819479,
30/03/2024 6:25,4.489329684,
30/03/2024 6:30,4.466643206,
30/03/2024 6:35,4.291882536,
30/03/2024 6:40,4.361473289,
30/03/2024 6:45,4.447950284,
30/03/2024 6:50,4.4408039,
30/03/2024 6:55,4.387405681,
30/03/2024 7:00,4.495207318,
30/03/2024 7:05,4.466616219,
30/03/2024 7:10,4.465201644,
30/03/2024 7:15,4.392171665,
30/03/2024 7:20,4.369442555,
30/03/2024 7:25,4.508320423,
30/03/2024 7:30,4.438077475,
30/03/2024 7:35,4.418505611,
30/03/2024 7:40,4.388909205,
30/03/2024 7:45,4.460596466,
30/03/2024 7:50,4.460998686,
30/03/2024 7:55,4.339963561,
30/03/2024 8:00,4.40300145,
30/03/2024 8:05,4.415195106,
30/03/2024 8:10,4.76052206,
30/03/2024 8:15,4.572307627,
30/03/2024 8:20,4.432614625,
30/03/2024 8:25,4.383456096,
30/03/2024 8:30,4.429476956,
30/03/2024 8:35,4.412571814,
30/03/2024 8:40,4.384426232,
30/03/2024 8:45,4.423825412,
30/03/2024 8:50,4.400604334,
30/03/2024 8:55,4.381086058,
30/03/2024 9:00,4.470180251,
30/03/2024 9:05,4.442205268,
30/03/2024 9:10,4.388267724,
30/03/2024 9:15,4.409424484,
30/03/2024 9:20,4.354412898,
30/03/2024 9:25,4.413458866,
30/03/2024 9:30,4.447138803,
30/03/2024 9:35,4.414388784,
30/03/2024 9:40,4.403336591,
30/03/2024 9:45,4.422888409,
30/03/2024 9:50,4.431046075,
30/03/2024 9:55,4.34342297,
30/03/2024 10:00,4.37002443,
30/03/2024 10:05,4.403936277,
30/03/2024 10:10,4.438241907,
30/03/2024 10:15,4.838726936,
30/03/2024 10:20,4.349512932,
30/03/2024 10:25,4.408336692,
30/03/2024 10:30,4.443849666,
30/03/2024 10:35,4.385519311,
30/03/2024 10:40,4.291165327,
30/03/2024 10:45,4.335005842,
30/03/2024 10:50,4.483296138,
30/03/2024 10:55,4.430695622,
30/03/2024 11:00,4.445411506,
30/03/2024 11:05,4.384508781,
30/03/2024 11:10,4.419032634,
30/03/2024 11:15,4.456698723,
30/03/2024 11:20,4.346019251,
30/03/2024 11:25,4.329464626,
30/03/2024 11:30,4.438745977,
30/03/2024 11:35,4.533856642,
30/03/2024 11:40,4.429153424,
30/03/2024 11:45,4.419377371,
30/03/2024 11:50,4.374089263,
30/03/2024 11:55,4.378538279,
30/03/2024 12:00,4.394542698,
30/03/2024 12:05,4.326572296,
30/03/2024 12:10,4.371709135,
30/03/2024 12:15,4.438575334,
30/03/2024 12:20,4.429598328,
30/03/2024 12:25,4.473129864,
30/03/2024 12:30,4.429429492,
30/03/2024 12:35,4.310265192,
30/03/2024 12:40,4.35650909,
30/03/2024 12:45,4.334400287,
30/03/2024 12:50,4.34314095,
30/03/2024 12:55,4.441779956,
30/03/2024 13:00,4.456698336,
30/03/2024 13:05,4.451438953,
30/03/2024 13:10,4.440535181,
30/03/2024 13:15,4.417889958,
30/03/2024 13:20,4.349708495,
30/03/2024 13:25,4.275779739,
30/03/2024 13:30,4.404988345,
30/03/2024 13:35,4.31506746,
30/03/2024 13:40,4.430669353,
30/03/2024 13:45,4.424963233,
30/03/2024 13:50,4.428332662,
30/03/2024 13:55,4.435638469,
30/03/2024 14:00,4.38066301,
30/03/2024 14:05,4.35630823,
30/03/2024 14:10,4.342041625,
30/03/2024 14:15,4.41463569,
30/03/2024 14:20,4.382576733,
30/03/2024 14:25,4.444987601,
30/03/2024 14:30,4.46124931,
30/03/2024 14:35,4.433215555,
30/03/2024 14:40,4.402928765,
30/03/2024 14:45,4.334893841,
30/03/2024 14:50,4.369377478,
30/03/2024 14:55,4.379094268,
30/03/2024 15:00,4.375765399,
30/03/2024 15:05,4.409804066,
30/03/2024 15:10,4.43863031,
30/03/2024 15:15,4.442976526,
30/03/2024 15:20,4.396672929,
30/03/2024 15:25,4.338269202,
30/03/2024 15:30,4.410832036,
30/03/2024 15:35,4.465429765,
30/03/2024 15:40,4.364978091,
30/03/2024 15:45,4.363508429,
30/03/2024 15:50,4.358254923,
30/03/2024 15:55,4.423721437,
30/03/2024 16:00,4.401845312,
30/03/2024 16:05,4.306353074,
30/03/2024 16:10,4.449664834,
30/03/2024 16:15,4.428353953,
30/03/2024 16:20,4.418939176,
30/03/2024 16:25,4.3212656,
30/03/2024 16:30,4.438150613,
30/03/2024 16:35,4.363892376,
30/03/2024 16:40,4.452619926,
30/03/2024 16:45,4.284747984,
30/03/2024 16:50,4.38986755,
30/03/2024 16:55,4.424591631,
30/03/2024 17:00,4.638431027,
30/03/2024 17:05,4.43494974,
30/03/2024 17:10,7.72524801,
30/03/2024 17:15,4.191386766,
30/03/2024 17:20,4.082175369,
30/03/2024 17:25,4.409030646,
30/03/2024 17:30,3.992736338,
30/03/2024 17:35,4.000467072,
30/03/2024 17:40,4.101135189,
30/03/2024 17:45,3.960050792,
30/03/2024 17:50,3.983746326,
30/03/2024 17:55,4.016116,
30/03/2024 18:00,4.032513565,
30/03/2024 18:05,4.01367181,
30/03/2024 18:10,3.99477147,
30/03/2024 18:15,3.994498122,
30/03/2024 18:20,4.033443094,
30/03/2024 18:25,4.036618722,
30/03/2024 18:30,4.00202736,
30/03/2024 18:35,4.022842242,
30/03/2024 18:40,4.038532979,
30/03/2024 18:45,3.957491514,
30/03/2024 18:50,4.000252218,
30/03/2024 18:55,3.970558652,
30/03/2024 19:00,3.997900678,
30/03/2024 19:05,4.01369486,
30/03/2024 19:10,4.009455112,
30/03/2024 19:15,3.985044513,
30/03/2024 19:20,3.98605439,
30/03/2024 19:25,3.992688734,
30/03/2024 19:30,3.966748014,
30/03/2024 19:35,4.023354534,
30/03/2024 19:40,4.00115475,
30/03/2024 19:45,3.97560551,
30/03/2024 19:50,4.044305283,
30/03/2024 19:55,4.006594344,
30/03/2024 20:00,4.020068831,
30/03/2024 20:05,4.028844525,
30/03/2024 20:10,3.982826148,
30/03/2024 20:15,3.97787337,
30/03/2024 20:20,3.993955246,
30/03/2024 20:25,3.967146466,
30/03/2024 20:30,4.014483705,
30/03/2024 20:35,3.994146611,
30/03/2024 20:40,4.00863651,
30/03/2024 20:45,4.128796665,
30/03/2024 20:50,4.008392621,
30/03/2024 20:55,3.968251302,
30/03/2024 21:00,3.998865142,
30/03/2024 21:05,4.013967453,
30/03/2024 21:10,4.062317127,
30/03/2024 21:15,4.007820972,
30/03/2024 21:20,4.018792748,
30/03/2024 21:25,3.988454638,
30/03/2024 21:30,4.016660644,
30/03/2024 21:35,3.966574891,
30/03/2024 21:40,3.99128074,
30/03/2024 21:45,3.991586121,
30/03/2024 21:50,3.991630933,
30/03/2024 21:55,3.955582291,
30/03/2024 22:00,4.041731174,
30/03/2024 22:05,3.994636328,
30/03/2024 22:10,3.996728778,
30/03/2024 22:15,3.982153505,
30/03/2024 22:20,3.973520253,
30/03/2024 22:25,4.386018117,
30/03/2024 22:30,4.031112204,
30/03/2024 22:35,3.983321749,
30/03/2024 22:40,3.993252191,
30/03/2024 22:45,3.978946928,
30/03/2024 22:50,4.391825681,
30/03/2024 22:55,3.975495549,
30/03/2024 23:00,4.047488585,
30/03/2024 23:05,4.014407211,
30/03/2024 23:10,4.009991172,
30/03/2024 23:15,4.015554625,
30/03/2024 23:20,3.972515668,
30/03/2024 23:25,4.004612822,
30/03/2024 23:30,3.972314723,
30/03/2024 23:35,3.961663782,
30/03/2024 23:40,3.985918328,
30/03/2024 23:45,3.991727446,
30/03/2024 23:50,3.970692154,
30/03/2024 23:55,3.982207444,
31/03/2024 0:00,4.009551936,
31/03/2024 0:05,4.010426261,
31/03/2024 0:10,3.997036498,
31/03/2024 0:15,4.003296257,
31/03/2024 0:20,4.026258851,
31/03/2024 0:25,4.044689479,
31/03/2024 0:30,4.0253404,
31/03/2024 0:35,4.00283537,
31/03/2024 0:40,4.009998169,
31/03/2024 0:45,3.957739725,
31/03/2024 0:50,4.009419605,
31/03/2024 0:55,4.03100933,
31/03/2024 1:00,3.98779022,
31/03/2024 1:05,3.963457094,
31/03/2024 1:10,4.020548248,
31/03/2024 1:15,3.993902589,
31/03/2024 1:20,3.989311895,
31/03/2024 1:25,4.014504151,
31/03/2024 1:30,3.988901131,
31/03/2024 1:35,3.98678286,
31/03/2024 1:40,4.02379262,
31/03/2024 1:45,3.985083605,
31/03/2024 1:50,4.004246481,
31/03/2024 1:55,4.000583839,
31/03/2024 2:00,4.011559461,
31/03/2024 2:05,3.986190508,
31/03/2024 2:10,4.048425617,
31/03/2024 2:15,3.993871147,
31/03/2024 2:20,3.986523701,
31/03/2024 2:25,4.016385287,
31/03/2024 2:30,4.012265166,
31/03/2024 2:35,4.018774049,
31/03/2024 2:40,4.016613333,
31/03/2024 2:45,3.993372628,
31/03/2024 2:50,4.016592652,
31/03/2024 2:55,3.970193173,
31/03/2024 3:00,4.009433678,
31/03/2024 3:05,4.033341116,
31/03/2024 3:10,4.035540388,
31/03/2024 3:15,4.06827633,
31/03/2024 3:20,4.022298102,
31/03/2024 3:25,4.016015368,
31/03/2024 3:30,3.97320103,
31/03/2024 3:35,4.008729635,
31/03/2024 3:40,4.043005927,
31/03/2024 3:45,4.041541644,
31/03/2024 3:50,4.166390632,
31/03/2024 3:55,3.994254907,
31/03/2024 4:00,4.016106782,
31/03/2024 4:05,4.022886629,
31/03/2024 4:10,4.00210476,
31/03/2024 4:15,3.997361762,
31/03/2024 4:20,4.037621177,
31/03/2024 4:25,3.996188316,
31/03/2024 4:30,3.951406337,
31/03/2024 4:35,3.975885877,
31/03/2024 4:40,3.983116022,
31/03/2024 4:45,3.970119147,
31/03/2024 4:50,4.002986289,
31/03/2024 4:55,3.997474792,
31/03/2024 5:00,4.035756306,
31/03/2024 5:05,4.109832246,
31/03/2024 5:10,4.16175481,
31/03/2024 5:15,4.134298724,
31/03/2024 5:20,4.110442805,
31/03/2024 5:25,4.098976971,
31/03/2024 5:30,4.078639956,
31/03/2024 5:35,4.066523136,
31/03/2024 5:40,4.053405147,
31/03/2024 5:45,4.062792016,
31/03/2024 5:50,4.040325952,
31/03/2024 5:55,4.003578366,
